time,in or out
8:46:20,Out
8:46:21,In
8:46:21,In
8:46:22,In
8:46:23,In
8:46:23,In
8:46:23,Out
8:46:24,Out
8:46:25,In
8:46:26,In
8:46:27,In
8:46:27,In
8:46:27,Out
8:46:27,Out
8:46:27,In
8:46:28,In
8:46:28,In
8:46:28,Out
8:46:28,In
8:46:28,In
8:46:28,In
8:46:29,In
8:46:29,Out
8:46:29,In
8:46:29,Out
8:46:30,In
8:46:30,Out
8:46:30,In
8:46:30,In
8:46:30,In
8:46:30,Out
8:46:30,Out
8:46:32,In
8:46:32,Out
8:46:32,In
8:46:32,Out
8:46:33,Out
8:46:33,Out
8:46:33,In
8:46:33,Out
8:46:34,Out
8:46:34,In
8:46:34,In
8:46:34,In
8:46:36,Out
8:46:36,Out
8:46:36,In
8:46:36,Out
8:46:37,In
8:46:38,In
8:46:39,In
8:46:39,Out
8:46:39,Out
8:46:39,In
8:46:40,Out
8:46:40,Out
8:46:40,In
8:46:40,Out
8:46:41,In
8:46:41,In
8:46:41,In
8:46:41,In
8:46:41,Out
8:46:41,In
8:46:41,In
8:46:41,Out
8:46:42,Out
8:46:42,In
8:46:42,Out
8:46:43,Out
8:46:43,In
8:46:43,In
8:46:44,In
8:46:44,Out
8:46:44,Out
8:46:44,In
8:46:44,In
8:46:44,Out
8:46:45,In
8:46:46,Out
8:46:47,In
8:46:47,In
8:46:47,In
8:46:48,In
8:46:48,In
8:46:49,In
8:46:49,In
8:46:50,In
8:46:51,In
8:46:52,Out
8:46:52,In
8:46:53,Out
8:46:53,In
8:46:53,Out
8:46:54,Out
8:46:54,Out
8:46:54,In
8:46:55,Out
8:46:55,Out
8:46:55,In
8:46:55,In
8:46:56,In
8:46:56,In
8:46:56,Out
8:46:56,In
8:46:57,In
8:46:57,Out
8:46:58,Out
8:46:58,In
8:46:58,Out
8:46:58,In
8:46:58,Out
8:47:00,In
8:47:01,Out
8:47:02,Out
8:47:02,In
8:47:03,In
8:47:03,In
8:47:04,In
8:47:04,Out
8:47:05,In
8:47:05,Out
8:47:05,In
8:47:05,In
8:47:07,In
8:47:08,In
8:47:09,In
8:47:10,In
8:47:11,In
8:47:11,In
8:47:12,Out
8:47:14,In
8:47:14,Out
8:47:14,In
8:47:14,In
8:47:14,Out
8:47:15,In
8:47:15,In
8:47:15,Out
8:47:15,Out
8:47:16,In
8:47:16,In
8:47:16,Out
8:47:16,In
8:47:17,In
8:47:17,In
8:47:17,Out
8:47:17,In
8:47:18,In
8:47:19,In
8:47:20,In
8:47:20,Out
8:47:21,In
8:47:21,Out
8:47:21,In
8:47:22,In
8:47:22,Out
8:47:22,In
8:47:22,Out
8:47:22,In
8:47:23,In
8:47:23,In
8:47:23,In
8:47:24,In
8:47:24,In
8:47:25,In
8:47:27,Out
8:47:27,Out
8:47:27,In
8:47:27,In
8:47:27,Out
8:47:28,In
8:47:28,In
8:47:29,In
8:47:29,In
8:47:29,In
8:47:29,In
8:47:30,Out
8:47:30,In
8:47:30,Out
8:47:31,In
8:47:32,In
8:47:32,Out
8:47:33,Out
8:47:33,Out
8:47:33,In
8:47:33,Out
8:47:34,Out
8:47:35,Out
8:47:35,Out
8:47:35,Out
8:47:35,Out
8:47:35,Out
8:47:36,Out
8:47:36,Out
8:47:36,In
8:47:36,Out
8:47:37,Out
8:47:38,In
8:47:38,Out
8:47:38,In
8:47:38,Out
8:47:38,Out
8:47:38,In
8:47:39,Out
8:47:39,Out
8:47:39,In
8:47:40,Out
8:47:40,Out
8:47:40,In
8:47:41,In
8:47:41,Out
8:47:42,In
8:47:42,In
8:47:43,Out
8:47:44,Out
8:47:45,In
8:47:45,In
8:47:45,In
8:47:45,In
8:47:45,In
8:47:45,In
8:47:46,In
8:47:46,In
8:47:46,Out
8:47:46,In
8:47:47,Out
8:47:47,In
8:47:48,Out
8:47:49,In
8:47:52,Out
8:47:53,In
8:47:53,Out
8:47:53,Out
8:47:55,Out
8:47:55,Out
8:47:55,In
8:47:56,Out
8:47:57,Out
8:47:58,In
8:47:59,In
8:48:00,In
8:48:00,Out
8:48:00,In
8:48:03,In
8:48:03,Out
8:48:03,In
8:48:06,Out
8:48:06,In
8:48:07,In
8:48:07,In
8:48:07,Out
8:48:08,Out
8:48:09,In
8:48:10,Out
8:48:12,In
8:48:12,In
8:48:13,In
8:48:13,In
8:48:13,In
8:48:14,Out
8:48:15,Out
8:48:15,In
8:48:15,Out
8:48:16,In
8:48:16,In
8:48:16,In
8:48:16,In
8:48:16,In
8:48:16,In
8:48:16,In
8:48:17,In
8:48:17,In
8:48:18,Out
8:48:18,In
8:48:18,In
8:48:19,In
8:48:19,Out
8:48:19,In
8:48:19,In
8:48:20,Out
8:48:20,In
8:48:20,Out
8:48:20,In
8:48:20,In
8:48:20,In
8:48:21,Out
8:48:21,Out
8:48:21,In
8:48:21,In
8:48:21,In
8:48:22,In
8:48:22,In
8:48:23,Out
8:48:23,In
8:48:24,Out
8:48:24,In
8:48:24,Out
8:48:25,In
8:48:25,In
8:48:26,In
8:48:28,Out
8:48:28,Out
8:48:28,Out
8:48:28,In
8:48:28,Out
8:48:28,In
8:48:29,Out
8:48:29,Out
8:48:29,In
8:48:29,In
8:48:29,Out
8:48:30,Out
8:48:30,In
8:48:30,In
8:48:30,Out
8:48:30,In
8:48:30,In
8:48:30,In
8:48:31,Out
8:48:32,In
8:48:32,Out
8:48:32,In
8:48:32,In
8:48:33,Out
8:48:33,In
8:48:33,In
8:48:33,In
8:48:33,In
8:48:33,Out
8:48:33,In
8:48:33,Out
8:48:34,Out
8:48:34,Out
8:48:35,In
8:48:35,In
8:48:35,Out
8:48:35,Out
8:48:36,In
8:48:36,In
8:48:37,Out
8:48:37,Out
8:48:37,In
8:48:38,In
8:48:38,Out
8:48:39,Out
8:48:39,Out
8:48:40,Out
8:48:41,In
8:48:41,Out
8:48:42,In
8:48:42,Out
8:48:42,In
8:48:42,Out
8:48:42,In
8:48:42,In
8:48:44,In
8:48:44,Out
8:48:47,In
8:48:48,In
8:48:48,Out
8:48:49,In
8:48:49,In
8:48:52,In
8:48:52,In
8:48:52,Out
8:48:53,Out
8:48:53,In
8:48:53,Out
8:48:54,Out
8:48:55,In
8:48:55,Out
8:48:55,In
8:48:55,In
8:48:55,Out
8:48:56,Out
8:48:56,Out
8:48:56,Out
8:48:57,Out
8:48:57,In
8:48:57,Out
8:48:57,Out
8:48:57,Out
8:48:57,Out
8:48:57,Out
8:48:58,Out
8:48:58,In
8:48:58,Out
8:48:58,Out
8:48:58,In
8:48:59,In
8:48:59,Out
8:48:59,Out
8:48:59,Out
8:48:59,In
8:49:00,Out
8:49:01,In
8:49:02,In
8:49:02,In
8:49:03,In
8:49:03,In
8:49:04,Out
8:49:04,Out
8:49:04,In
8:49:05,Out
8:49:05,Out
8:49:05,Out
8:49:05,In
8:49:06,In
8:49:06,In
8:49:06,Out
8:49:07,Out
8:49:07,Out
8:49:07,In
8:49:07,In
8:49:08,Out
8:49:09,In
8:49:09,Out
8:49:09,In
8:49:09,Out
8:49:09,In
8:49:11,Out
8:49:11,Out
8:49:11,In
8:49:13,Out
8:49:13,In
8:49:13,Out
8:49:14,In
8:49:14,Out
8:49:16,Out
8:49:16,In
8:49:16,Out
8:49:16,Out
8:49:16,In
8:49:16,In
8:49:17,In
8:49:17,Out
8:49:17,In
8:49:17,In
8:49:17,Out
8:49:17,Out
8:49:17,In
8:49:18,Out
8:49:19,In
8:49:19,Out
8:49:19,Out
8:49:20,Out
8:49:21,Out
8:49:21,Out
8:49:21,Out
8:49:22,Out
8:49:22,In
8:49:22,Out
8:49:23,Out
8:49:23,Out
8:49:23,Out
8:49:23,Out
8:49:23,Out
8:49:25,In
8:49:25,In
8:49:25,Out
8:49:25,Out
8:49:25,Out
8:49:26,In
8:49:26,Out
8:49:27,In
8:49:27,In
8:49:27,In
8:49:27,Out
8:49:28,In
8:49:29,Out
8:49:29,Out
8:49:29,In
8:49:29,In
8:49:30,Out
8:49:30,Out
8:49:30,In
8:49:31,Out
8:49:31,Out
8:49:32,In
8:49:32,In
8:49:32,In
8:49:33,In
8:49:34,In
8:49:34,Out
8:49:34,Out
8:49:35,In
8:49:36,Out
8:49:36,In
8:49:36,Out
8:49:36,In
8:49:37,In
8:49:37,In
8:49:37,In
8:49:38,In
8:49:38,In
8:49:38,Out
8:49:38,In
8:49:38,In
8:49:39,In
8:49:40,In
8:49:41,Out
8:49:41,In
8:49:42,Out
8:49:42,Out
8:49:42,Out
8:49:43,Out
8:49:43,Out
8:49:43,Out
8:49:43,In
8:49:43,Out
8:49:44,In
8:49:44,In
8:49:45,In
8:49:45,In
8:49:45,Out
8:49:46,Out
8:49:46,In
8:49:48,In
8:49:49,In
8:49:49,Out
8:49:50,In
8:49:50,In
8:49:51,Out
8:49:53,Out
8:49:53,In
8:49:53,In
8:49:53,Out
8:49:53,In
8:49:53,Out
8:49:53,In
8:49:53,Out
8:49:54,In
8:49:54,In
8:49:54,Out
8:49:54,Out
8:49:54,In
8:49:54,In
8:49:55,In
8:49:55,Out
8:49:55,In
8:49:55,In
8:49:55,Out
8:49:55,In
8:49:57,In
8:49:57,Out
8:49:57,Out
8:49:57,In
8:49:57,Out
8:49:57,In
8:49:58,Out
8:49:58,In
8:49:58,In
8:49:58,In
8:49:58,Out
8:49:58,Out
8:49:59,In
8:49:59,In
8:49:59,Out
8:50:00,Out
8:50:00,In
8:50:00,In
8:50:00,In
8:50:01,In
8:50:01,Out
8:50:01,In
8:50:02,In
8:50:02,Out
8:50:02,In
8:50:02,Out
8:50:03,In
8:50:04,In
8:50:04,In
8:50:04,Out
8:50:05,Out
8:50:05,Out
8:50:06,Out
8:50:06,In
8:50:06,Out
8:50:06,Out
8:50:06,Out
8:50:06,In
8:50:07,In
8:50:08,In
8:50:08,In
8:50:09,Out
8:50:09,Out
8:50:09,In
8:50:09,Out
8:50:10,Out
8:50:10,In
8:50:10,Out
8:50:11,Out
8:50:11,Out
8:50:11,In
8:50:11,In
8:50:11,Out
8:50:12,Out
8:50:12,Out
8:50:12,In
8:50:13,In
8:50:13,Out
8:50:13,Out
8:50:14,Out
8:50:14,Out
8:50:15,In
8:50:15,In
8:50:16,Out
8:50:16,Out
8:50:17,In
8:50:17,In
8:50:18,Out
8:50:18,Out
8:50:18,Out
8:50:19,Out
8:50:19,Out
8:50:19,In
8:50:20,In
8:50:20,In
8:50:20,In
8:50:20,In
8:50:21,In
8:50:21,Out
8:50:21,Out
8:50:22,Out
8:50:23,In
8:50:23,Out
8:50:23,In
8:50:23,In
8:50:23,In
8:50:23,In
8:50:23,Out
8:50:24,In
8:50:24,In
8:50:24,Out
8:50:24,Out
8:50:24,Out
8:50:24,Out
8:50:25,Out
8:50:25,Out
8:50:25,In
8:50:26,Out
8:50:26,In
8:50:26,In
8:50:26,In
8:50:27,In
8:50:28,Out
8:50:29,Out
8:50:29,Out
8:50:29,In
8:50:29,In
8:50:29,In
8:50:29,In
8:50:30,Out
8:50:30,In
8:50:31,In
8:50:31,In
8:50:31,In
8:50:32,Out
8:50:32,Out
8:50:33,In
8:50:33,Out
8:50:33,In
8:50:33,Out
8:50:34,Out
8:50:34,In
8:50:34,Out
8:50:34,Out
8:50:35,Out
8:50:36,In
8:50:36,In
8:50:37,Out
8:50:38,Out
8:50:39,Out
8:50:39,Out
8:50:39,Out
8:50:40,Out
8:50:40,Out
8:50:40,Out
8:50:40,Out
8:50:40,In
8:50:41,In
8:50:42,Out
8:50:42,In
8:50:43,Out
8:50:43,In
8:50:43,In
8:50:44,In
8:50:44,In
8:50:44,Out
8:50:45,Out
8:50:46,In
8:50:46,In
8:50:46,In
8:50:46,In
8:50:46,In
8:50:47,In
8:50:47,In
8:50:48,Out
8:50:48,Out
8:50:49,Out
8:50:49,Out
8:50:49,Out
8:50:49,Out
8:50:49,Out
8:50:49,Out
8:50:50,In
8:50:50,In
8:50:50,Out
8:50:50,Out
8:50:51,In
8:50:51,Out
8:50:51,In
8:50:51,In
8:50:52,Out
8:50:52,In
8:50:54,In
8:50:54,In
8:50:54,Out
8:50:54,Out
8:50:54,Out
8:50:54,Out
8:50:54,In
8:50:55,In
8:50:55,Out
8:50:55,Out
8:50:55,In
8:50:56,In
8:50:56,Out
8:50:56,In
8:50:57,Out
8:50:57,Out
8:50:57,Out
8:50:57,In
8:50:57,In
8:50:58,Out
8:50:58,In
8:50:58,In
8:50:58,Out
8:50:58,In
8:50:59,Out
8:50:59,Out
8:50:59,In
8:50:59,In
8:50:59,Out
8:50:59,Out
8:50:59,In
8:51:00,In
8:51:00,In
8:51:00,In
8:51:00,In
8:51:00,Out
8:51:00,In
8:51:01,In
8:51:01,Out
8:51:01,In
8:51:01,Out
8:51:01,In
8:51:01,In
8:51:02,Out
8:51:02,Out
8:51:02,In
8:51:02,Out
8:51:02,In
8:51:03,In
8:51:03,In
8:51:03,Out
8:51:03,In
8:51:03,Out
8:51:03,In
8:51:03,In
8:51:04,In
8:51:04,Out
8:51:05,Out
8:51:05,Out
8:51:07,In
8:51:07,Out
8:51:07,Out
8:51:08,In
8:51:08,In
8:51:08,In
8:51:08,In
8:51:09,Out
8:51:09,In
8:51:10,Out
8:51:10,Out
8:51:11,In
8:51:11,In
8:51:11,Out
8:51:11,In
8:51:12,In
8:51:12,In
8:51:12,Out
8:51:14,Out
8:51:14,Out
8:51:15,In
8:51:15,In
8:51:15,In
8:51:16,In
8:51:16,In
8:51:16,In
8:51:16,In
8:51:17,In
8:51:17,In
8:51:17,In
8:51:18,In
8:51:18,In
8:51:19,In
8:51:20,Out
8:51:20,Out
8:51:21,Out
8:51:22,In
8:51:24,Out
8:51:24,In
8:51:25,In
8:51:25,Out
8:51:25,Out
8:51:26,Out
8:51:26,In
8:51:27,Out
8:51:27,In
8:51:27,Out
8:51:28,Out
8:51:28,Out
8:51:28,In
8:51:28,In
8:51:28,In
8:51:29,Out
8:51:29,Out
8:51:29,Out
8:51:30,Out
8:51:30,Out
8:51:30,Out
8:51:30,In
8:51:30,Out
8:51:31,In
8:51:32,In
8:51:32,Out
8:51:32,In
8:51:32,Out
8:51:32,In
8:51:32,Out
8:51:32,Out
8:51:33,In
8:51:33,Out
8:51:33,Out
8:51:34,Out
8:51:34,In
8:51:34,Out
8:51:35,In
8:51:35,In
8:51:36,In
8:51:36,Out
8:51:37,In
8:51:38,In
8:51:38,Out
8:51:39,In
8:51:39,Out
8:51:39,In
8:51:39,Out
8:51:40,Out
8:51:40,In
8:51:41,Out
8:51:41,In
8:51:41,Out
8:51:43,In
8:51:44,In
8:51:44,In
8:51:45,In
8:51:46,Out
8:51:46,Out
8:51:46,Out
8:51:47,Out
8:51:47,In
8:51:47,Out
8:51:48,In
8:51:48,In
8:51:49,Out
8:51:49,In
8:51:49,Out
8:51:49,In
8:51:49,Out
8:51:50,In
8:51:50,In
8:51:51,Out
8:51:51,Out
8:51:51,In
8:51:51,In
8:51:52,Out
8:51:52,In
8:51:52,In
8:51:52,In
8:51:52,In
8:51:53,In
8:51:53,Out
8:51:53,In
8:51:53,In
8:51:54,Out
8:51:55,Out
8:51:55,In
8:51:55,Out
8:51:55,In
8:51:56,Out
8:51:57,Out
8:51:57,In
8:51:57,In
8:51:57,In
8:51:57,In
8:51:57,In
8:51:58,In
8:51:58,Out
8:51:59,Out
8:51:59,Out
8:52:03,Out
8:52:03,Out
8:52:03,Out
8:52:04,In
8:52:04,Out
8:52:04,In
8:52:05,Out
8:52:05,Out
8:52:05,Out
8:52:06,In
8:52:07,Out
8:52:07,In
8:52:08,In
8:52:09,In
8:52:09,Out
8:52:09,Out
8:52:09,In
8:52:10,Out
8:52:10,In
8:52:10,In
8:52:11,Out
8:52:11,Out
8:52:11,Out
8:52:11,In
8:52:13,In
8:52:14,Out
8:52:14,Out
8:52:14,Out
8:52:15,Out
8:52:15,Out
8:52:15,Out
8:52:16,In
8:52:16,Out
8:52:17,Out
8:52:17,In
8:52:17,In
8:52:18,In
8:52:18,In
8:52:19,In
8:52:21,In
8:52:21,Out
8:52:21,Out
8:52:22,Out
8:52:22,In
8:52:22,In
8:52:22,In
8:52:22,In
8:52:23,In
8:52:25,In
8:52:26,In
8:52:27,Out
8:52:28,Out
8:52:29,Out
8:52:30,Out
8:52:31,In
8:52:32,In
8:52:32,Out
8:52:32,In
8:52:38,In
8:52:39,Out
8:52:39,Out
8:52:42,Out
8:52:42,Out
8:52:42,In
8:52:42,Out
8:52:43,In
8:52:43,In
8:52:43,In
8:52:44,In
8:52:44,Out
8:52:45,In
8:52:46,Out
8:52:46,In
8:52:46,In
8:52:47,In
8:52:51,Out
8:52:51,Out
8:52:51,In
8:52:51,Out
8:52:52,Out
8:52:52,In
8:52:52,Out
8:52:53,Out
8:52:54,Out
8:52:55,In
8:52:55,In
8:52:55,Out
8:52:56,Out
8:53:00,In
8:53:00,In
8:53:00,In
8:53:01,Out
8:53:03,Out
8:53:03,Out
8:53:03,Out
8:53:03,In
8:53:05,Out
8:53:05,Out
8:53:05,Out
8:53:05,Out
8:53:05,Out
8:53:05,In
8:53:06,In
8:53:06,In
8:53:06,In
8:53:07,Out
8:53:07,In
8:53:07,Out
8:53:08,Out
8:53:08,Out
8:53:08,Out
8:53:08,Out
8:53:08,Out
8:53:09,Out
8:53:09,Out
8:53:09,In
8:53:09,Out
8:53:09,Out
8:53:10,In
8:53:12,In
8:53:12,In
8:53:12,In
8:53:12,In
8:53:12,In
8:53:12,In
8:53:13,Out
8:53:14,In
8:53:14,Out
8:53:14,Out
8:53:14,In
8:53:14,In
8:53:14,Out
8:53:14,In
8:53:15,In
8:53:15,In
8:53:15,Out
8:53:15,Out
8:53:16,In
8:53:16,In
8:53:16,Out
8:53:16,Out
8:53:16,Out
8:53:17,Out
8:53:17,Out
8:53:18,In
8:53:18,In
8:53:19,Out
8:53:19,In
8:53:19,Out
8:53:19,In
8:53:19,In
8:53:20,Out
8:53:20,In
8:53:20,Out
8:53:20,In
8:53:20,Out
8:53:21,Out
8:53:21,In
8:53:23,In
8:53:23,Out
8:53:24,Out
8:53:24,In
8:53:24,Out
8:53:24,Out
8:53:25,In
8:53:25,In
8:53:25,In
8:53:26,Out
8:53:26,Out
8:53:26,In
8:53:26,In
8:53:27,In
8:53:27,In
8:53:27,Out
8:53:28,In
8:53:28,In
8:53:28,In
8:53:31,Out
8:53:32,Out
8:53:32,Out
8:53:32,In
8:53:32,Out
8:53:32,In
8:53:33,In
8:53:34,Out
8:53:34,Out
8:53:34,Out
8:53:35,Out
8:53:35,In
8:53:35,Out
8:53:37,In
8:53:37,Out
8:53:37,Out
8:53:37,In
8:53:37,Out
8:53:38,In
8:53:38,Out
8:53:38,In
8:53:38,In
8:53:39,In
8:53:39,In
8:53:39,Out
8:53:40,Out
8:53:40,In
8:53:40,Out
8:53:40,Out
8:53:40,In
8:53:41,Out
8:53:41,In
8:53:41,In
8:53:41,In
8:53:42,In
8:53:42,In
8:53:43,In
8:53:44,Out
8:53:44,Out
8:53:44,Out
8:53:45,Out
8:53:46,Out
8:53:46,In
8:53:46,Out
8:53:46,In
8:53:46,Out
8:53:47,In
8:53:47,In
8:53:47,Out
8:53:47,In
8:53:47,Out
8:53:48,In
8:53:48,Out
8:53:49,In
8:53:49,In
8:53:49,In
8:53:49,In
8:53:50,Out
8:53:51,In
8:53:52,Out
8:53:52,Out
8:53:53,Out
8:53:53,Out
8:53:53,In
8:53:53,Out
8:53:53,In
8:53:53,In
8:53:54,In
8:53:54,In
8:53:54,In
8:53:54,In
8:53:55,Out
8:53:56,Out
8:53:56,Out
8:53:57,In
8:53:57,Out
8:53:57,Out
8:53:57,Out
8:53:57,Out
8:53:58,Out
8:53:58,In
8:53:58,In
8:53:58,Out
8:53:58,In
8:53:59,In
8:53:59,In
8:53:59,Out
8:54:00,Out
8:54:00,Out
8:54:01,In
8:54:01,Out
8:54:02,In
8:54:02,Out
8:54:03,In
8:54:03,Out
8:54:03,Out
8:54:04,In
8:54:04,In
8:54:04,In
8:54:05,Out
8:54:05,Out
8:54:06,Out
8:54:06,Out
8:54:06,In
8:54:06,Out
8:54:06,In
8:54:06,Out
8:54:07,In
8:54:07,Out
8:54:07,Out
8:54:07,In
8:54:07,In
8:54:07,Out
8:54:07,In
8:54:08,Out
8:54:08,Out
8:54:08,In
8:54:08,In
8:54:08,In
8:54:10,In
8:54:11,Out
8:54:11,In
8:54:11,In
8:54:11,Out
8:54:11,Out
8:54:12,Out
8:54:12,In
8:54:12,Out
8:54:12,Out
8:54:13,In
8:54:13,Out
8:54:13,Out
8:54:13,In
8:54:14,In
8:54:14,In
8:54:14,In
8:54:14,Out
8:54:15,Out
8:54:15,In
8:54:16,In
8:54:16,Out
8:54:16,In
8:54:17,In
8:54:18,In
8:54:18,In
8:54:19,In
8:54:19,In
8:54:20,Out
8:54:20,Out
8:54:22,In
8:54:22,Out
8:54:22,In
8:54:22,In
8:54:23,In
8:54:23,In
8:54:28,Out
8:54:28,In
8:54:29,Out
8:54:32,Out
8:54:33,In
8:54:33,In
8:54:33,In
8:54:35,In
8:54:36,Out
8:54:37,In
8:54:37,In
8:54:37,In
8:54:38,In
8:54:40,In
8:54:40,In
8:54:41,Out
8:54:42,Out
8:54:43,In
8:54:43,Out
8:54:43,Out
8:54:44,Out
8:54:46,Out
8:54:47,Out
8:54:48,In
8:54:48,In
8:54:56,Out
8:54:57,Out
8:54:58,Out
8:55:01,In
8:55:04,In
8:55:05,In
8:55:07,Out
8:55:08,Out
8:55:08,Out
8:55:08,Out
8:55:09,Out
8:55:09,In
8:55:10,In
8:55:11,Out
8:55:11,In
8:55:12,Out
8:55:13,Out
8:55:14,Out
8:55:16,In
8:55:16,In
8:55:17,In
8:55:17,Out
8:55:18,Out
8:55:18,In
8:55:18,Out
8:55:18,In
8:55:18,In
8:55:19,In
8:55:19,In
8:55:19,Out
8:55:19,Out
8:55:20,In
8:55:20,In
8:55:20,Out
8:55:20,Out
8:55:21,In
8:55:21,In
8:55:23,In
8:55:24,Out
8:55:24,In
8:55:24,Out
8:55:24,Out
8:55:25,Out
8:55:25,Out
8:55:25,In
8:55:27,In
8:55:27,In
8:55:28,Out
8:55:29,Out
8:55:29,In
8:55:29,Out
8:55:29,In
8:55:29,Out
8:55:29,In
8:55:30,Out
8:55:30,In
8:55:30,Out
8:55:31,In
8:55:31,Out
8:55:31,In
8:55:31,Out
8:55:31,In
8:55:32,Out
8:55:32,Out
8:55:33,Out
8:55:35,Out
8:55:35,Out
8:55:35,In
8:55:36,In
8:55:36,In
8:55:37,In
8:55:37,In
8:55:37,In
8:55:38,In
8:55:38,In
8:55:39,In
8:55:40,Out
8:55:42,In
8:55:43,In
8:55:43,In
8:55:43,In
8:55:43,Out
8:55:43,In
8:55:44,In
8:55:44,In
8:55:44,Out
8:55:45,In
8:55:46,In
8:55:46,In
8:55:47,In
8:55:47,In
8:55:48,In
8:55:48,Out
8:55:48,In
8:55:49,Out
8:55:49,Out
8:55:49,Out
8:55:49,Out
8:55:50,Out
8:55:50,In
8:55:50,Out
8:55:50,Out
8:55:51,In
8:55:51,In
8:55:52,In
8:55:55,In
8:55:55,Out
8:55:55,Out
8:55:56,Out
8:55:56,Out
8:55:56,In
8:55:56,Out
8:55:56,In
8:55:57,In
8:55:57,In
8:55:59,Out
8:55:59,Out
8:56:00,In
8:56:00,Out
8:56:00,In
8:56:00,Out
8:56:00,Out
8:56:01,Out
8:56:01,In
8:56:02,In
8:56:02,In
8:56:03,In
8:56:03,Out
8:56:04,In
8:56:04,In
8:56:05,In
8:56:06,Out
8:56:07,Out
8:56:08,In
8:56:09,In
8:56:09,In
8:56:09,In
8:56:10,Out
8:56:11,In
8:56:11,Out
8:56:11,Out
8:56:12,In
8:56:14,Out
8:56:15,Out
8:56:15,In
8:56:16,Out
8:56:16,Out
8:56:16,In
8:56:18,Out
8:56:19,In
8:56:19,In
8:56:19,Out
8:56:19,Out
8:56:20,Out
8:56:21,Out
8:56:22,In
8:56:22,In
8:56:23,In
8:56:23,Out
8:56:24,Out
8:56:24,In
8:56:24,In
8:56:24,In
8:56:24,Out
8:56:24,In
8:56:25,Out
8:56:26,In
8:56:28,In
8:56:32,Out
8:56:33,Out
8:56:33,Out
8:56:33,Out
8:56:33,Out
8:56:33,In
8:56:33,Out
8:56:33,In
8:56:34,In
8:56:34,Out
8:56:34,In
8:56:34,In
8:56:34,Out
8:56:35,In
8:56:36,In
8:56:36,Out
8:56:36,In
8:56:36,Out
8:56:37,In
8:56:37,In
8:56:38,In
8:56:38,Out
8:56:38,In
8:56:39,In
8:56:39,In
8:56:40,In
8:56:40,In
8:56:41,Out
8:56:42,In
8:56:42,In
8:56:43,In
8:56:43,Out
8:56:43,Out
8:56:44,Out
8:56:44,Out
8:56:44,In
8:56:44,Out
8:56:45,In
8:56:46,In
8:56:46,In
8:56:46,Out
8:56:47,Out
8:56:48,Out
8:56:48,In
8:56:48,In
8:56:48,Out
8:56:48,In
8:56:48,Out
8:56:48,Out
8:56:49,Out
8:56:49,In
8:56:49,In
8:56:49,Out
8:56:49,In
8:56:49,In
8:56:50,Out
8:56:51,In
8:56:51,Out
8:56:51,Out
8:56:51,In
8:56:52,Out
8:56:52,In
8:56:52,Out
8:56:53,In
8:56:53,Out
8:56:53,Out
8:56:53,In
8:56:54,In
8:56:54,In
8:56:54,Out
8:56:54,In
8:56:55,In
8:56:55,Out
8:56:55,Out
8:56:55,Out
8:56:56,Out
8:56:57,In
8:56:57,Out
8:56:57,Out
8:56:58,In
8:56:58,In
8:57:00,In
8:57:01,Out
8:57:01,In
8:57:01,In
8:57:02,In
8:57:02,In
8:57:04,Out
8:57:04,In
8:57:04,Out
8:57:04,Out
8:57:04,Out
8:57:05,Out
8:57:05,In
8:57:05,Out
8:57:05,In
8:57:05,In
8:57:06,In
8:57:07,Out
8:57:07,In
8:57:07,Out
8:57:07,In
8:57:08,In
8:57:09,Out
8:57:10,In
8:57:13,In
8:57:15,In
8:57:16,In
8:57:16,Out
8:57:17,In
8:57:18,In
8:57:18,Out
8:57:20,Out
8:57:21,In
8:57:23,Out
8:57:24,Out
8:57:24,In
8:57:24,In
8:57:24,Out
8:57:27,In
8:57:27,In
8:57:27,Out
8:57:28,In
8:57:28,In
8:57:29,Out
8:57:29,Out
8:57:29,In
8:57:29,Out
8:57:30,In
8:57:30,Out
8:57:30,Out
8:57:30,Out
8:57:30,In
8:57:32,Out
8:57:32,In
8:57:32,In
8:57:33,In
8:57:33,Out
8:57:33,Out
8:57:33,In
8:57:34,In
8:57:35,Out
8:57:35,Out
8:57:35,Out
8:57:37,In
8:57:37,Out
8:57:37,In
8:57:37,Out
8:57:37,In
8:57:38,Out
8:57:38,In
8:57:38,In
8:57:39,Out
8:57:39,In
8:57:39,Out
8:57:39,In
8:57:39,Out
8:57:39,In
8:57:39,Out
8:57:40,In
8:57:45,In
8:57:45,In
8:57:46,Out
8:57:46,In
8:57:46,Out
8:57:47,In
8:57:49,Out
8:57:49,Out
8:57:49,Out
8:57:49,In
8:57:49,In
8:57:50,In
8:57:50,Out
8:57:50,In
8:57:50,Out
8:57:50,In
8:57:50,In
8:57:51,In
8:57:51,In
8:57:52,Out
8:57:52,In
8:57:52,Out
8:57:53,Out
8:57:53,Out
8:57:53,In
8:57:54,In
8:57:54,In
8:57:55,In
8:57:55,In
8:57:55,Out
8:57:57,Out
8:57:57,Out
8:57:58,In
8:57:59,Out
8:57:59,In
8:57:59,Out
8:58:00,In
8:58:01,Out
8:58:01,In
8:58:01,Out
8:58:02,In
8:58:02,In
8:58:02,Out
8:58:02,Out
8:58:02,In
8:58:03,In
8:58:03,Out
8:58:03,Out
8:58:04,Out
8:58:04,In
8:58:05,In
8:58:05,In
8:58:06,In
8:58:06,Out
